SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4
-3.7001647,-9.9568149,15.248743,19.320383,-.38515599
-6.7623199,-8.0866309,14.115572,17.875246,.83771324E-01
-3.4156315,-10.792072,14.652736,21.083354,.95009846
-3.1362317,-9.4488376,15.386709,19.315249,-.42104853
-3.7070941,-10.072592,14.352828,20.760200,1.1503098
-4.8184817,-11.516182,13.206417,20.453791,1.0683346
-4.5112199,-9.6643570,14.394973,20.679496,1.8845823
-3.4551861,-9.7801401,16.193616,20.190328,-.73961342
-2.8519682,-9.6378191,15.686763,20.029404,-.17233665
-5.3087821,-9.9157772,17.110364,20.856549,-.79893391
-4.7288243,-9.4283591,13.849155,18.072856,-.57454395
-4.0035821,-10.775413,14.269532,19.346859,-.84488764E-01
-4.4853024,-9.6305104,15.555731,21.576657,1.6944045
-3.3638437,-9.8027889,15.207972,20.845210,.53912189
-2.8432441,-10.078714,14.462156,19.861229,.45173679
-6.3060310,-11.054501,14.270952,18.150726,-2.2639895
-4.2448966,-9.6644498,14.538726,18.206663,-1.3584988
-4.2257887,-10.043235,13.621094,18.845626,.27685199
-2.9534871,-10.025857,15.445453,20.648355,.53812173
-5.5676832,-8.5416506,16.222346,20.328773,-.46004997
-3.0302847,-9.7885575,15.318399,20.789213,.63924639
-7.0803723,-10.180497,14.704932,20.862599,2.2745319
-3.4100434,-9.5977570,15.314312,20.862667,.69181068
-3.6077307,-9.7156138,15.941100,21.237127,.79476737
-6.3595712,-11.127650,14.455477,21.300830,.51418843E-01
-4.6456191,-8.8506929,16.054786,19.602461,-1.1816224
-4.9872953,-8.8574561,16.037754,18.792645,-1.8421395
-5.6517645,-9.1333421,17.440815,20.813638,-.39089040
-4.5702387,-9.9869521,14.221296,19.482163,-.70196009
-2.6757858,-9.6046992,15.391880,19.932243,-.12175669
-4.9475629,-9.5733974,15.767173,18.525893,-2.0139915
-4.9415191,-11.903994,13.380470,20.662767,.77941980
-9.0771204,-12.901312,14.781083,20.032042,-1.6535567
-3.4409850,-9.8418234,14.284977,19.767303,.87170845
-3.8060535,-9.5000042,16.433710,20.471114,-.60046712E-01
-3.5267487,-10.062822,14.095803,20.141781,1.1443092
-4.2954910,-9.3068539,15.798025,20.350491,.90638144
-3.3259337,-9.3709755,14.782892,19.234411,-.56433579
-3.8145975,-9.0491669,16.233763,19.824029,-.19680526
-3.0963805,-10.049227,14.740563,19.236811,-.35296456
-4.3216986,-8.8821927,14.300946,19.362704,.90574238
-5.8073585,-9.4791061,15.879565,21.600072,2.0657413
-5.5372996,-10.615039,15.111638,21.750574,.59763102
-2.8875899,-9.7289457,15.466837,20.507218,.52795336
-4.1068370,-9.7715737,15.421567,19.450056,-1.4476772
-2.7797389,-10.113477,15.022435,20.108546,-.26906417
-2.7519575,-9.4318302,15.137315,19.833363,.17311527
-3.0177000,-9.8730561,14.280015,19.784939,.54511964
-3.9464604,-10.325661,15.541818,19.590416,-1.5306208
-6.1968762,-9.3296588,15.275783,21.438367,2.4952231
-3.2540045,-10.712299,14.087993,19.423117,-.49072821
-4.4620314,-8.4980608,15.063546,19.572192,.95106459
-3.8020757,-10.357627,13.731417,19.343543,.50401140
-3.1650754,-10.714402,14.625510,20.763003,.42655910
-5.2236212,-9.4843643,14.670273,21.213674,2.2194538
-4.5027701,-11.346209,14.559390,20.320837,.40966725
-3.5699681,-9.4246823,16.200978,19.757850,-.74223501
-3.0526658,-10.060676,15.549991,20.910897,.57078339
-3.2090932,-9.7824430,15.477168,20.867878,.90634659
-3.3010731,-10.708621,14.147583,19.839712,-.30146408
-3.0117880,-10.621771,15.249161,20.392357,-.48767250E-01
-5.8064136,-10.304774,17.019980,21.252396,-.22277146
-3.9199138,-9.6557055,15.741010,19.019696,-1.3299174
-4.0755691,-10.742404,14.705758,21.488708,1.4844010
-5.3364498,-11.001132,13.248005,19.250504,-.70581049
-4.5558720,-8.2283333,16.603101,19.853356,-.32765660
-2.8103718,-10.213773,15.432478,20.321645,-.28835505E-01
-3.2696138,-10.901368,14.787440,20.979732,.55260152
-2.8614510,-10.185604,14.378594,20.003894,.24205891
-5.0616719,-8.5863786,15.518852,18.215098,-1.6480605
-6.8110610,-8.6602360,17.839684,20.347902,-1.1941005
-3.5152703,-9.7157762,14.187964,18.723067,-.55143546
-5.1182575,-9.1788495,13.621168,18.198913,-.84171214E-01
-3.1155826,-10.935405,14.835611,20.225749,-.13786813
-6.2710590,-11.294317,12.490488,18.717003,.15000751
-5.4894322,-11.075153,15.007920,22.032038,.88278572
-9.2986033,-7.9912271,14.039849,17.777507,-1.1260749
-5.4906542,-9.5601197,16.040478,22.111411,1.7546669
-3.6210919,-9.3992254,14.785412,20.271997,1.2511821
-3.3269415,-8.9800660,15.964973,20.024817,.10894842
-4.2833660,-10.279143,16.449003,20.634729,-.57193001
-4.0902024,-10.849255,13.866534,18.842205,-.70934613
-3.4675519,-10.304626,14.232849,19.673909,.57409946
-3.0729373,-10.845262,14.535637,20.205247,.26116802
-3.9995407,-11.546342,14.761019,20.838622,.21452401
-4.4120759,-10.236185,14.178261,18.873396,-.30941403E-01
-3.9411310,-10.161142,14.052550,19.045402,.18886032
-5.1341506,-11.436295,13.076071,18.993826,-.66734857
-4.4172447,-11.768411,13.600747,19.934473,-.78158008E-01
-6.0653707,-11.780988,13.327122,18.809099,-1.4334711
-4.1657889,-10.330303,14.112451,18.930856,-.63631444E-01
-4.7230423,-10.942616,13.958677,20.493133,.19388154E-01
-5.0174882,-9.4839179,16.577602,21.716949,.56268038
-6.0118043,-11.593384,13.880811,19.305885,-1.6564134
-5.3227867,-8.8799745,16.611153,19.644967,-.27517171
-4.1681062,-8.4159708,16.120276,19.926665,-.21112267
-8.0200607,-9.4776677,14.409212,21.918203,2.6222543
-2.8315982,-9.9983109,15.387553,20.456239,-.64870758E-01
-6.1887092,-11.533971,13.982933,21.062292,.21237992E-01
-5.5896752,-11.099061,13.771988,18.501061,-.84326619
-8.5834558,-11.988002,13.908394,20.912393,1.7497175
-5.9281041,-10.620965,15.478815,21.976042,.50712394
-4.0786106,-8.4218205,16.090482,20.221812,.42179540
-3.0072007,-9.2618324,15.203375,19.995854,.13705039
-5.4262618,-10.887036,12.903951,19.683968,.30539992
-3.1810581,-10.749200,14.252011,19.524895,-.55512161
-5.3429309,-8.6142534,16.014480,18.475429,-1.0781241
-6.6194735,-10.102140,17.245937,21.062147,-.26541629
-6.8817244,-11.656863,13.565241,19.427246,-1.5209665
-3.1743078,-9.5968926,15.887451,19.881644,-.37309583
-5.1629088,-8.8855722,17.015605,20.793505,-.49817162
-4.7407472,-8.3647201,14.997834,18.586008,-.18415272E-01
-3.5074312,-9.8977087,15.691963,19.689735,-1.2193072
-3.1658284,-10.369051,14.516471,20.575720,.49291856
-3.9419524,-9.3331566,15.263695,18.627810,-1.4648551
-5.2269131,-8.2681725,16.912329,19.580510,-1.0824915
-3.5615777,-9.8918785,14.279584,20.417987,1.2613706
-3.7966780,-9.8289868,15.467973,19.862694,.23967875
-3.7706107,-9.4573565,14.907613,19.664019,-.53661671
-3.7317495,-10.705125,15.199099,19.559096,-.91119695
-3.4981317,-9.9577869,14.435927,20.651451,1.2055370
-5.2776572,-10.847418,13.859066,18.338284,-1.0350470
-3.4562855,-9.5336563,14.536231,20.049607,1.0846323
-4.2123269,-10.273450,14.535820,20.895785,.57270195
-4.5929072,-10.636514,14.804525,19.219932,-1.7491109
-2.7710896,-10.007831,15.471207,20.541237,.12755317
-4.2906302,-11.192948,15.594115,20.634368,-.41715476
-4.4234449,-10.935917,13.276297,19.111650,-.44112858
-4.2586140,-10.052836,13.600156,20.045092,1.0215125
-3.7656834,-9.4253320,14.712254,18.659226,-1.1198798
-5.5159638,-8.2465236,16.690060,20.905579,1.0812469
-3.1746273,-10.231120,14.551482,19.568809,-.66283931
-3.9752671,-9.2094145,15.599934,21.063724,1.0328297
-6.1197683,-10.691497,16.024371,19.410158,-2.3777238
-4.1467292,-9.9194489,13.682030,19.070209,-.24242568
-3.2677249,-9.4032441,14.422534,19.638342,.42203768
-7.0044270,-10.877331,14.802360,21.991386,.74173416
-3.9467521,-9.3546943,14.396821,18.724313,-.80985175
-6.0138200,-7.4535155,16.557477,19.115453,-.53402499
-5.3089245,-9.9757860,14.021268,18.594134,.14292487
-3.1231386,-10.722117,14.031879,19.658883,-.95417631E-02
-3.2631973,-9.2412137,16.091775,20.361337,.11620089
-7.4462954,-9.5192152,14.740351,19.293671,-1.5573929
-5.9611759,-7.8251126,16.372621,20.674593,.99894842
-3.2301602,-10.337234,15.135439,20.232593,-.57280108
-5.1567020,-8.1235174,16.576139,19.022407,-1.0732087
-3.6372853,-10.615430,14.206200,18.930457,-.82507017
-4.4799201,-10.659110,13.970923,18.787267,-.38860377
-7.2918087,-10.225736,15.599229,18.134489,-2.2100872
-4.5212355,-10.163445,13.714182,18.464247,-1.0651976
-3.5866376,-10.581709,15.524422,20.129704,-1.0434397
-3.6651641,-9.3174875,14.752458,18.667802,-.46965917
-2.9743795,-10.741550,14.642797,19.976092,-.43414272
-4.3980136,-10.072670,14.346159,19.145499,.33478736
-4.1150795,-10.019092,15.440903,18.907600,-1.7101203
-3.2755275,-9.8591895,15.634019,19.452357,-1.0002028
-3.9195701,-10.249245,13.876688,18.880646,-.34171897E-01
-2.9321595,-9.7678718,14.720587,20.109924,.27273203
-3.9212208,-10.462565,15.103534,21.068420,.16830662
-3.7716762,-11.096224,15.468875,21.033591,-.67618259E-01
-4.5156227,-10.165810,14.574270,18.751250,-1.6983035
-4.6819060,-9.5257768,14.964423,19.558438,.77748800
-5.3742126,-10.268552,16.623857,20.481444,-.50966611
-4.4514506,-10.987502,14.370868,21.307912,1.6490275
-6.9511424,-10.595835,16.637134,22.824040,1.1373628
-4.9753855,-9.9992273,14.311277,21.181800,1.4617196
-3.3333906,-9.8204736,14.995504,19.237716,-1.0893256
-3.7406280,-10.008145,14.701027,20.767507,1.4923234
-3.9010479,-9.2463693,14.800296,18.614551,-.42133381
-4.1670096,-11.690962,14.307905,20.343634,-.46618838
-6.2063027,-8.8778706,14.939002,21.202780,1.7583596
-4.5886833,-9.8555357,16.748734,20.431927,-1.0793710
-3.5415407,-9.4497650,15.895187,20.015560,-.81162724
-3.6127263,-9.3074891,15.010341,19.372337,.33919203
-4.0747296,-11.055323,15.237479,20.526489,-.86404194
-2.9617869,-9.4240116,15.553239,19.607182,-.30826957
-4.6154718,-8.3724466,15.186190,19.335649,-.19658008
-3.6830999,-9.7800024,15.935040,20.181830,.73001753E-01
-7.0150017,-10.054146,16.470304,20.138469,-.61746058E-01
-2.9517030,-9.4385349,14.805503,19.675746,.40340454
-5.0795642,-10.581171,14.823561,19.757933,.43052512
-3.7974728,-9.3621800,14.897896,20.659146,1.4128388
-5.9849603,-11.442505,15.223725,22.409732,1.0600157
-5.9256708,-11.359925,15.627248,20.333835,-.44807181
-5.3602319,-9.5853212,13.542566,17.824226,-.90143862
-4.1089399,-9.1970385,16.049177,20.182563,.48949213
-5.5550700,-9.2213176,17.321212,21.087758,-.52327726
-4.9108642,-11.243085,15.927484,20.724762,-.96660373
-5.2121481,-11.855450,13.974971,21.251425,.47275123
-5.4019057,-8.9269114,14.819313,17.858035,-.96595932
-5.4678391,-9.2023346,13.529432,19.145325,1.2525594
-4.3750930,-10.503593,16.105077,21.668284,.29255658
-3.1127013,-9.1695502,15.282604,20.017476,.57903535
-3.8587866,-9.4559207,14.558024,20.528012,1.3404933
-2.9709316,-9.3283462,15.122237,19.875248,-.56363676E-02
-3.8420346,-11.224802,13.966928,19.389251,-.64478878
-3.5646501,-10.382163,14.304147,20.809707,1.0397906
-5.2629775,-9.5110347,14.758481,18.557397,-1.7981433
-5.2102310,-10.304756,14.405757,21.356181,1.1546888
-3.1262686,-9.8100023,15.027366,19.292736,-.95935438
-5.2043000,-8.3418755,14.444421,18.882898,.70299874
-3.9399538,-9.9123007,15.585152,19.378737,-.58833163
-4.3859074,-9.3941466,13.679394,18.883955,.20035629
-2.8087850,-9.6119663,15.366095,20.037434,-.23654805
-4.4110710,-8.8540568,15.449901,19.529734,-.77016687
-4.7668235,-10.116460,16.657007,20.672361,-.39250467
-3.4649421,-10.002424,14.548077,19.940262,.85817535
-3.9294471,-10.516019,14.607260,19.035074,-.63407031
-3.0885093,-9.7980178,14.560459,19.726648,.57458512
-3.9085636,-9.6642794,14.562353,18.469129,-.77080516
-5.3759201,-11.664810,12.785087,19.378000,.41053161E-01
-3.5836172,-10.714455,15.767233,20.964150,-.13278784
-4.8257517,-8.9481669,14.789959,18.730913,.24547509
-2.7330368,-10.082461,15.398010,20.407440,.15341990
-5.2561077,-10.032851,14.437774,19.242409,.61612611
-6.0191590,-8.8365139,16.169428,21.657028,2.0230856
-9.5145228,-12.746902,12.527519,21.818285,2.3139132
-3.6046308,-10.060679,15.174051,21.293955,1.1553658
-4.8442013,-9.3910689,16.909140,21.444875,.44222659
-3.0515761,-9.6312977,15.024420,20.237754,.15295525
-5.5983766,-8.2832738,15.829481,20.641215,1.6711333
-4.1861745,-9.2389026,15.293708,20.973393,1.5971006
-3.3218197,-10.462195,15.125548,20.633520,.69915066
-5.5013655,-10.320703,16.984408,21.027844,-.73529878
-4.5337672,-8.8412377,16.833159,20.859076,.63811137E-01
-4.7258629,-9.4769855,15.413391,20.880633,1.6848513
-5.5232021,-8.8420907,16.289787,18.796133,-1.0025963
-2.8063791,-10.234432,15.300883,20.425286,.23618575
-4.5464202,-10.926336,15.478422,20.179906,-.27570624
-7.2388253,-11.118716,16.353700,22.822643,.75732428
-5.2842969,-10.850397,13.960283,18.855389,-1.6528265
-3.4527590,-9.3641816,16.010941,20.019877,-.10889897E-01
-5.6282072,-8.3177687,16.648354,18.767185,-1.6505801
-4.4237604,-8.5121958,16.758965,20.051815,-.36421487
-5.0195532,-8.2101792,15.834460,18.618978,-.56402698
-4.8725075,-9.9739181,13.908672,19.264370,-.64380675
-7.4848391,-10.866021,17.253478,22.140181,-.10850120
-7.6000969,-10.334658,12.140028,18.155001,-.10741267
-3.5184318,-9.7081591,14.854749,20.821915,1.2906773
-2.9383180,-9.8693300,14.469622,19.598636,-.13768801
-6.0464350,-8.3515097,15.773092,18.956216,-1.4778592
-3.2767306,-10.663212,14.843184,21.078601,.81088139
-4.3612333,-10.751828,14.101375,19.284296,.11179856
-3.3677457,-9.3304948,16.150668,20.435255,.17372224
-3.4875063,-9.4695989,15.674345,20.930425,.56580397
-4.8106052,-10.241341,16.360062,20.105750,-1.5925279
-4.3343423,-10.135455,15.268683,21.350399,1.6565838
-4.3700834,-10.593369,14.146183,21.234606,1.5588327
-3.9766873,-11.047673,15.457807,20.662226,-.75023850
-7.7094883,-9.9065279,13.604297,18.362461,.65304269
-4.3354581,-9.6552056,13.786004,19.995884,1.2009647
-4.7518201,-9.0617764,15.946757,19.896231,-1.0417446
-4.0320323,-9.8693462,14.351756,20.814075,1.4454051
-3.7343005,-10.275744,13.797625,20.228993,1.0614323
-3.3028884,-10.415629,13.800231,19.523141,.25136398
-3.4114515,-10.167712,14.587592,19.409186,-.89248914
-2.9169471,-10.076437,15.081941,20.538749,.17194684
-5.2595055,-8.5478206,14.972756,18.497236,.70070381E-01
-3.0122711,-9.6084333,14.735551,19.957855,.17777484
-5.9837758,-11.285843,14.094705,19.589235,.38251416
-3.6514940,-9.5459242,16.036923,20.048468,-.45553660E-01
-4.7773181,-10.816438,16.190693,21.220772,.11549029
-2.8499634,-10.250406,14.843342,20.073494,.35357001
-6.4315635,-10.805816,16.323823,21.386740,-1.0202065
-3.3971812,-9.8784750,14.235761,18.804506,-.44196615
-5.7897634,-11.799746,15.488760,20.445374,-1.0060351
-3.5553646,-10.196893,16.034900,20.469081,-.25048494
-3.0391798,-10.588085,15.352247,20.760886,.25559298E-01
-7.2020303,-9.1578631,14.266604,20.167061,.31095727
-5.8750210,-8.5229849,13.804915,18.499833,.56190557
-3.8635424,-8.7701601,15.470168,20.335416,.59133204
-2.8166820,-10.059966,14.702517,19.374541,-.36373261
-4.7900934,-11.410501,15.666379,20.870810,-.38464188
-3.7917097,-10.954478,13.805654,19.321924,-.11419908
-3.7433462,-9.5782133,16.469332,20.453918,-.29964996
-3.1329058,-9.4385284,15.500579,20.585264,.40235056
-5.0258455,-8.6177567,14.949324,19.850436,1.4465877
-3.9944575,-10.472371,14.348967,19.410930,.23343179
-5.5762183,-8.3915595,16.766024,19.744770,-.10247475E-02
-3.7632361,-8.5306647,15.566192,19.346139,-.34023593
-5.3764149,-8.6858469,17.007176,21.305680,.47927452
-4.1575297,-11.228691,13.524980,19.283207,-.52741436
-3.6510881,-10.192085,14.052277,18.898597,-.82784893
-7.2617161,-10.613505,15.910818,23.028157,1.8936616
-4.1652312,-10.567323,14.326778,21.053857,1.6842598
-3.8454355,-9.6962646,16.095802,20.265630,.91600057E-01
-6.1841002,-10.747611,14.618800,18.731227,-2.3747871
-2.8630988,-10.415865,15.179731,20.020531,-.56561915
-3.8024544,-9.4199013,15.076522,18.637456,-.83995154
-4.3761429,-9.0003752,14.734160,19.922864,.28949239
-5.7668272,-9.9200057,16.401105,22.366211,1.3096135
-3.5795989,-9.3733014,15.560863,20.597565,1.0342290
-3.4621083,-9.0623778,15.986628,20.357327,-.59832018E-01
-5.0457302,-11.025434,14.629789,19.694367,.88676627E-01
-4.3323751,-10.474725,15.141249,21.758604,1.5798416
-4.6949160,-8.3723146,14.768020,18.461253,-.39379256
-3.5846554,-9.0644770,15.568246,20.470264,.97738060
-5.9311153,-9.8825038,16.216186,18.825787,-2.4252288
-6.7602515,-8.5945526,15.004465,20.481294,2.3255268
-3.1562040,-9.6631308,15.059096,19.696218,.31760208
-4.6972924,-8.4920885,15.134809,19.782754,.20430545
-4.6428896,-10.618848,14.736742,21.510077,.89135761
-5.8327421,-9.0537703,15.582627,18.370537,-.82748995
-5.3215283,-9.4870326,16.522225,21.417124,-.53152901E-01
-7.4559758,-8.5912675,13.761121,17.174719,-1.3235477
-3.6325701,-8.6728693,16.028658,19.931991,.15121085
-3.9034563,-11.319944,14.647840,20.137895,-.82990431
-2.9842605,-9.1336640,15.415325,19.866990,-.35375519E-02
-6.3514296,-10.754882,12.942317,20.769377,2.0859600
-3.5457985,-8.7560450,15.243411,19.855306,.60079921
-7.8912121,-8.3391755,14.528981,20.271012,1.0408452
-4.7491548,-11.833433,14.237746,21.180216,.30311944
-5.1476954,-11.383790,15.099459,19.489250,-1.6067952
-3.2291855,-10.494852,14.664721,19.508184,-.24280017
-5.1982546,-8.0131382,16.408633,20.491941,.77989996
-9.5058552,-10.564305,11.979661,20.284495,2.3108207
-5.7983032,-12.091266,12.907497,19.511691,-.34916361
-2.9850158,-10.622389,14.235463,19.675710,-.22635496E-01
-4.1773675,-8.9289287,15.182882,18.380631,-1.0213014
-5.2440432,-7.9942567,14.949637,19.230929,.65617372
-3.4675041,-10.086419,15.036636,19.504647,-.95165724E-01
-6.3173862,-10.951737,13.204173,19.111760,.78962816
-3.8539044,-10.848298,14.266850,19.163647,-.54146113
-4.0129888,-9.7423985,14.826895,18.967999,-.16757192
-9.0885467,-11.422014,12.325670,18.438985,-1.3893335
-5.8819234,-10.584384,14.180083,21.681651,1.5907120
-2.8885508,-9.2371372,15.458386,19.777559,-.18089918
-7.8198787,-10.173310,12.919114,20.804812,2.1676909
-4.5344550,-11.773239,14.881560,20.830521,-.42007347E-01
-3.5987915,-10.021609,14.680935,18.874373,-1.2763880
-4.3752885,-11.649361,13.817869,20.783661,.88831911
-5.8820460,-11.250850,15.604966,22.141049,1.4412720
-3.2308987,-9.2200609,14.944577,19.483417,.35882412
-3.8264912,-10.638467,13.767293,20.189820,.43016121
-6.2839486,-9.7750110,16.899441,19.906793,-2.1197599
-6.6347201,-11.148341,13.862206,19.561644,.79359083
-5.7854853,-10.360414,15.148248,21.449774,2.0739286
-5.1798640,-9.4290347,14.762332,20.717282,2.0706131
-4.7216531,-9.2380969,14.670216,19.019510,-1.0090771
-3.7762885,-11.198277,13.837855,20.016217,-.16518903
-4.2135545,-11.478277,15.002111,21.349950,.25216337
-3.3798270,-10.610412,14.159477,20.260305,.19065372
-3.1927271,-9.1127369,15.830846,19.735858,-.52978916
-4.5374593,-10.622781,16.237752,21.683315,.30414551
-3.8821515,-8.9862859,14.888980,19.401354,-.33528390
-5.0052066,-8.7691019,16.207622,19.894200,-1.0169611
-3.7574951,-9.6026598,15.715268,21.088667,1.1843387
-3.7833972,-11.326401,14.429610,21.041775,.52463003
-5.1904623,-10.714241,13.131926,20.339772,1.1456613
-9.6547433,-11.150891,16.910348,20.084305,-2.8707595
-5.0306736,-10.838513,14.688806,19.568533,.61450754E-01
-3.2104201,-9.7112097,15.096880,20.564500,.38333359
-6.4062800,-8.6916323,16.634355,21.256426,.11262340
-3.5060193,-9.5177722,15.971306,20.732588,-.50161791E-01
-3.4901255,-8.9779866,15.636356,19.198194,-.89049510
-4.4901399,-10.213533,14.154458,18.860815,.11906585E-01
-2.9949479,-9.6900688,14.935897,19.562874,-.55167133
-4.0801436,-8.5653747,16.480758,20.272106,.17679154E-01
-4.9398954,-9.9382995,16.090010,19.297769,-2.0381648
-4.5270232,-10.269407,13.644129,19.613114,-.89714576E-01
-3.5000471,-10.259676,15.232822,19.645623,-1.2099827
-6.0647738,-8.6080658,16.767100,20.525617,.86656468
-3.9773739,-10.114225,16.159728,20.460521,-.12647079
-3.7896663,-9.0833090,15.228943,18.622152,-.89118882
-3.3664405,-10.988420,14.316066,20.702128,.46552069
-4.7757455,-8.0520259,16.297965,19.946587,-.21183754E-01
-4.3177221,-9.3609855,13.801469,19.452951,.79154452
-5.7415107,-10.690287,16.093941,20.122124,-1.9353087
-3.8384617,-8.7473698,16.251130,20.440243,.15407611
-5.1472673,-9.8144974,14.822659,19.560281,.81218619
-4.1373687,-9.5064477,16.036275,19.164666,-1.5799202
-3.2913868,-10.628009,13.806882,19.772332,.27363615
-6.6183425,-12.095216,12.748207,20.488228,1.3999936
-3.6074415,-10.134908,13.659519,19.280101,.28951839
-6.8208381,-12.041378,15.639517,22.047592,.62595010
-5.4519293,-7.9216295,16.720172,20.462069,.58359786
-3.1832040,-9.6353736,14.248005,19.432861,.37160798
-6.9638071,-10.992198,12.167771,19.360713,.67150672
-5.0905177,-11.108234,15.124879,20.157707,.72291380E-01
-3.7792678,-10.602719,15.078129,19.796059,-.15811477
-3.5848947,-9.9213076,14.023826,19.030029,-.48591267
-3.7716998,-9.5562415,15.239817,19.087432,-1.3594369
-3.4781895,-10.144459,13.809791,19.053761,-.77520062E-01
-3.6732737,-9.8174885,14.684977,19.925961,.93202627
-2.7859784,-9.6690573,15.082231,19.628240,-.45372536
-2.8602605,-10.125756,14.963718,20.663331,.59460759
-5.3606291,-9.1159873,13.986238,20.064474,1.8351427
-2.7586143,-9.6893629,15.214897,19.813122,-.38809224
-3.2698262,-10.394578,14.686230,20.952415,1.0154200
-2.9655481,-9.6756979,14.723773,19.810008,-.48541320E-01
-4.8171645,-9.6900474,16.854619,20.788639,-.10681676
-4.7706539,-10.722366,13.471681,20.542632,1.6965916
-4.7260324,-8.7592571,15.728165,20.531229,1.4102506
-4.4277188,-11.706799,14.211072,21.234003,.82514616
-3.0142208,-10.452486,15.441456,20.197816,-.56336613
-5.5865300,-10.469606,16.269900,19.575858,-1.5857650
-3.6556381,-9.3830885,15.936212,20.390113,.55244076
-5.7232676,-9.2402475,16.515153,21.283156,-.14006104
-3.3006880,-9.0197246,15.913029,19.577024,-.56563964
-4.0443820,-10.561997,14.971401,20.685217,-.32998061
-5.7157378,-9.2147351,13.675840,18.758249,.98315119
-5.7634264,-9.6955588,13.291940,19.478445,.51158583
-4.4395689,-9.1478871,16.141885,18.961157,-1.6377622
-4.1335052,-9.2748166,14.987399,20.858232,1.2692460
-4.5022240,-11.617936,14.439563,19.735893,-1.1133200
-4.8878734,-8.4697140,16.157359,20.305905,-.15712438
-3.2289489,-9.2136003,15.216111,19.027549,-.74556459
-4.1379175,-9.8742025,14.053751,18.826523,-.89224118
-3.3151754,-8.9970356,14.877628,19.615129,.36334979
-7.9569522,-12.496901,15.457872,21.907519,.42457434
-7.2004139,-10.684025,12.429652,18.458080,.66156496
-3.6616007,-9.5863643,16.123929,19.998868,-.27008257
-4.5616243,-11.765901,15.029718,21.067663,-.15802574
-4.3941011,-10.805254,14.951248,21.624896,.82257172
-3.7181266,-10.186870,16.186521,21.074494,.15788634
-4.3396090,-11.083915,15.823917,21.412371,.17570386E-01
-2.8139427,-10.598597,14.430987,19.940470,-.63352707E-01
-3.7782072,-9.7384345,16.303976,20.828175,.29165325
-6.3458682,-9.7431925,15.279276,21.620864,.79915888
-8.0254185,-11.389604,11.911408,19.093948,.11112377
-4.8214422,-9.5901756,16.454473,19.470132,-1.1521599
-10.055112,-6.5442939,17.721451,19.987544,.58992076
-4.1191901,-10.358065,15.462978,21.430678,1.3414443
-5.4561675,-8.1639037,16.679687,19.115116,-1.3892761
-3.6490831,-10.993327,14.613749,21.147228,1.0386981
-5.3902265,-11.698222,13.783736,21.425646,1.0211411
-4.4129775,-11.400457,14.901672,20.840648,.52744060
-4.2452105,-11.115844,15.437337,21.204277,-.26604110
-4.7353272,-9.7109498,14.601409,20.295270,1.6486649
-3.3550893,-10.220427,14.460423,19.315540,-.85429764
-5.1338136,-10.450597,13.419244,20.089736,.48449587
-2.9284063,-10.069131,15.264921,20.190161,.28571696
-3.4205405,-10.537337,14.203324,19.650164,.36269799
-3.3014906,-9.6603317,16.168317,20.278594,-.49860065
-3.6617250,-10.840041,14.426948,21.127555,1.1170547
-3.8581752,-10.350718,14.148061,19.843088,.90674944
-5.3013582,-10.844815,14.290000,20.931362,.14192126
-3.9667879,-10.130771,14.555844,20.448845,1.3906083
-3.4531185,-9.3004813,15.349787,19.558777,.21816643
-2.8366733,-10.033487,15.411584,20.663102,.23554589
-2.9649277,-9.3879776,15.701705,20.277605,.28885473
-4.6774221,-10.930096,13.227993,19.491633,-.17509392
-3.0482787,-9.4328635,15.629339,19.472870,-.68203693
-4.0282217,-8.6645693,16.484739,20.372349,.17085131
-4.8339293,-10.424895,14.821036,19.385933,.52814859E-01
-3.3773135,-9.4390266,15.356860,19.425576,-.69811696E-01
-3.0894980,-10.595294,14.388266,19.580342,-.59070061
-3.7767674,-10.638803,14.943900,19.224665,-1.0244936
-3.6465645,-10.722697,15.512792,21.212623,.61513286
-6.7132070,-12.558933,12.713158,19.864047,-.60903220E-01
-4.2525845,-8.7449524,16.369793,20.771456,.76526762
-4.4293024,-9.5713615,15.909866,21.351133,1.4474620
-5.2788800,-9.3630721,17.165110,20.204510,-1.0946191
-5.5546325,-12.145587,14.746253,21.462695,.58177354
-3.1057227,-9.6167220,14.861763,19.859988,.62780029
-3.2723677,-10.351338,14.928043,20.157273,-.52558196
-7.3262737,-7.4552364,17.594470,20.536989,.24502071
-2.7229253,-9.6833642,15.322494,20.303264,.36078170
-9.1116868,-11.426154,13.821126,17.757808,-1.6889873
-5.8193731,-10.269291,16.952443,20.382238,-1.4580658
-5.7440792,-10.211872,13.288807,20.156014,.85759858
-3.4081322,-10.618532,15.261539,21.268317,.64399630
-3.0341136,-10.804424,14.897196,20.752217,.30198127
-2.9518130,-10.116155,14.216491,19.480872,-.83167175E-01
-4.0512408,-8.5615727,15.356331,20.073178,.60293824
-5.4803990,-9.9412621,13.759301,19.883561,.12593845
-6.4813297,-11.366576,16.062035,22.018715,-.27931314
-6.6250079,-10.683657,15.747266,20.823055,-1.3447685
-2.9316283,-9.8124594,14.890888,20.009623,-.12101831
-5.4536285,-10.044417,16.305246,19.362834,-2.1742241
-6.0931564,-10.740707,15.996162,19.666564,-2.2956363
